name,link,error
Yakima Valley College,https://www.yvcc.edu/academics/workforce-education/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/faculty-and-staff,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/employment-while-studying/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/#,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/apply/admissions-process/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/javascript:void(0);,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/wp-content/uploads/2022/03/2021springcollegeaddendum.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Maranatha Baptist University,https://www.mbu.edu/courselist/elementary-music-elmu/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/ledford-center-of-student-life/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/info-for/parents-and-families,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../group-projects/timetable.html,HTTP Error 400: Bad Request
Yakima Valley College,https://www.yvcc.edu/academics/continuing-education/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/special-education-edsp/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/press-and-media-relations,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/flagship50/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/student-services/registration/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/customized-training/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/events/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/careers-at-assumption,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/coaching-seco/,HTTP Error 403: Forbidden
McMurry University,https://mcmurrysports.com/,HTTP Error 404: Not Found
Brunswick Community College,https://brunswickcc.edu/tel:8007541050,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/current-students/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/flagship50/flagship-institutions-and-tuition-by-state/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/centers/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/meeting-spaces/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/secondary-education-seed/,HTTP Error 403: Forbidden
Minneapolis Community and Technical College,https://minneapolis.edu/sites/default/files/2013-14-MCTC-College-Catalog.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Ocean County College,https://www.ocean.edu/faculty-staff/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/flagship50/state-school-misconceptions/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/people-and-departments/organization-listing/conference-services,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/mailto:OneStop@Brunswickcc.edu,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../group-projects/photos/2019/,HTTP Error 400: Bad Request
Maranatha Baptist University,https://www.mbu.edu/courselist/health-education-sehe/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/hire-nprc-grads/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/make-southeastern-your-home/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/alumni/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/scholarships-and-aid/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/admissions-financial-aid/visit-assumption,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/message-from-the-president/annual-report/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/secondary-music-semu/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/mybcc/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/parents-guardians/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/about/office-directory/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/admissions-financial-aid/apply-assumption,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/scholarshipweekend/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/#,HTTP Error 403: Forbidden
Minneapolis Community and Technical College,https://minneapolis.edu/sites/default/files/2013-14-College-Catalog-Changes.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Central Arizona College,https://centralaz.edu/wp-content/uploads/2021/09/2021FallCollegeCatalogAddendum_092121.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Assumption University,https://www.givecampus.com/campaigns/10288/donations/new?a=5764666,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/physical-education-sepe/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/housing/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/javascript:void(0);,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/scholarshipweekend/about-our-scholarships/,HTTP Error 403: Forbidden
Saint Mary's College of California,https://smcgaels.com,HTTP Error 404: Not Found
Northern Pennsylvania Regional College,https://regionalcollegepa.org/news/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../group-projects/previous-briefs.html,HTTP Error 400: Bad Request
Maranatha Baptist University,https://www.mbu.edu/courselist/digital-media-cadm/,HTTP Error 403: Forbidden
Central Connecticut State University,https://ccsu.emscloudservice.com/web/BrowseEvents.aspx,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/#,HTTP Error 403: Forbidden
Edmonds College,https://www.linkedin.com/organization-guest/school/edmonds-college/,HTTP Error 429: Request denied
Southeastern Baptist Theological Seminary,https://www.sebts.edu/services/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/programs-and-courses/search-for-courses/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/tuition-and-fees/,HTTP Error 403: Forbidden
Strayer University-Virginia,https://www.strayer.edu/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/speech-dramatic-productions-casp/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/message-from-the-president/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/programs-and-courses/majors/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/admissions/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/student-life/dining/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/cross-cultural-studies-hucc/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/placement-credits/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/programs-and-courses/continuing-education-career-training/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/#,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/chapel/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/english-huen/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/admissions/%E2%80%8Bplacement-testing/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/placement-credits/advanced-placement-ap/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../projects/,HTTP Error 400: Bad Request
Ocean County College,https://www.grunincenter.org/,HTTP Error 403: Forbidden
Transylvania University,https://catalog.transy.edu/javascript:void(0);,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/admissions-financial-aid/undergraduate-admissions-and-financial-aid,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/history-huhi/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/placement-credits/ib/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/about-us/visiting-occ/,HTTP Error 403: Forbidden
Strayer University-District of Columbia,https://www.strayer.edu/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/humanities-huhu/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/undergraduate-studies/assumption-way,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/registration/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/placement-credits/oglethorpe-placement-tests/,HTTP Error 403: Forbidden
Brunswick Community College,https://www.brunswickcc.edu/odell-williamson-auditorium/,HTTP Error 403: Forbidden
University of Houston-Downtown,https://www.uhd.edu/advancement/Pages/give-to-uhd.aspx,HTTP Error 404: Not Found
Assumption University,https://www.assumption.edu/explore-academics/undergraduate-studies/experiential-learning,HTTP Error 403: Forbidden
University of Scranton,https://www.scranton.edu/information-technology/documents/policies/privacy-policy.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Maranatha Baptist University,https://www.mbu.edu/courselist/humanities-internship-huin/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/transfer/transfer-work-articulation-agreements/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/financial-aid/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/admissions-financial-aid/undergraduate-admissions-and-financial-aid,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/psychology-hups/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/placement-credits/clep/,HTTP Error 403: Forbidden
McMurry University,https://mcm.edu/camp-information/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/undergraduate-studies/mentorship-academic-support,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/sign-language-husl/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/registration/important-dates-2/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/faculty-and-staff-directory/,HTTP Error 403: Forbidden
Rockland Community College,https://sunyrockland.edu/#content,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/faq/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/undergraduate-studies/students-choose-assumption,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/social-studies-huso/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/about-us/news-events/,HTTP Error 403: Forbidden
Rockland Community College,https://sunyrockland.edu,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/getting-started/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/accepted/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/spanish-husp/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/undergraduate-studies,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/a-z-index/,HTTP Error 403: Forbidden
Rockland Community College,https://myrcc.sunyrockland.edu/,HTTP Error 403: Forbidden
Strayer University-Virginia,https://www.linkedin.com/school/11790/,HTTP Error 999: Request denied
Northern Pennsylvania Regional College,https://regionalcollegepa.org/about/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/contact,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/admissions/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/instrumental-fiin/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/majors-minors,HTTP Error 403: Forbidden
Lewis & Clark College,https://college.lclark.edu/live/files/22830-undergraduate-catalog-2009,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Oglethorpe University,https://oglethorpe.edu/about/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/classroom-locations/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/undergraduate-studies/dual-and-accelerated-degrees,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/instrumental-pedagogy-fiip/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/admissions/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/about/affordability-and-value/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/strategic-plan/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/undergraduate-studies/summer-semester,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/keyboard-fimk/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/students/international-student/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/about/consumer-information/,HTTP Error 403: Forbidden
